protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6
9606.ENSP00000248933,0.0,0.0,0.0
9606.ENSP00000332756,0.0001113251735345,5.4496962684318073e-05,2.178130197742533e-05
9606.ENSP00000309415,0.0005810211364683,0.0004246809065952,0.0002863545350226
9606.ENSP00000293404,3.522877741799835e-05,1.9568755001894814e-05,8.661026958220833e-06
9606.ENSP00000411850,1.685422937762414e-05,7.207028857482649e-06,2.4653207726810597e-06
9606.ENSP00000262525,9.760570399569597e-05,5.751103510634606e-05,2.6588435464738955e-05
9606.ENSP00000388502,5.474649228356462e-06,2.5940956755955844e-06,9.74998832809524e-07
9606.ENSP00000313759,0.0001147822029303,6.536892180127003e-05,2.889754850124098e-05
9606.ENSP00000440864,0.0006554440049384,0.0005051552191712,0.0003359716674428
9606.ENSP00000363667,0.000270604740275,0.0001393884128654,5.71099826580668e-05
9606.ENSP00000268150,6.544175866415403e-05,3.307703492430417e-05,1.3076587515034994e-05
9606.ENSP00000296754,0.0001774419334746,0.0001012018326425,4.5367845989084214e-05
9606.ENSP00000364814,2.6028645519914593e-05,1.7701250694253428e-05,9.108503499921704e-06
9606.ENSP00000301587,0.0007392964654097,0.0003589215434851,0.0001446458930079
9606.ENSP00000351118,4.7656309628501474e-05,2.0982209916423555e-05,7.259025824253854e-06
9606.ENSP00000348753,0.0003980039463492,0.000210711939884,9.065795990481892e-05
9606.ENSP00000367086,0.0001197244428062,6.332317213994502e-05,2.697284931790006e-05
9606.ENSP00000359181,0.0004096408129676,0.000372415574892,0.0002795982925303
9606.ENSP00000420140,4.264742615499469e-06,1.51423900347036e-06,3.815208917669674e-07
9606.ENSP00000468025,1.8466225381170896e-06,5.771319028889537e-07,1.304012116633885e-07
9606.ENSP00000483872,6.73572650299792e-05,3.196291157894752e-05,1.2068439597124897e-05
9606.ENSP00000424400,5.3023675638518725e-06,2.339024702889197e-06,7.748745033070551e-07
9606.ENSP00000215574,0.0021952622413225,0.0016387626004467,0.0010821798558822
9606.ENSP00000361177,0.0,0.0,0.0
9606.ENSP00000256366,0.0001651618942812,8.470153806148568e-05,3.445970566558818e-05
9606.ENSP00000343246,0.0001292375600481,6.666757438217182e-05,2.7483017417287164e-05
9606.ENSP00000302886,0.0011847894843625,0.0006541372326782,0.0002848586171785
9606.ENSP00000324204,2.2351411211588804e-05,1.4636123265950327e-05,7.03157886455543e-06
9606.ENSP00000204604,0.0,0.0,0.0
9606.ENSP00000356733,0.0,0.0,0.0
9606.ENSP00000354621,0.0015432979929678,0.001195834100656,0.0007965800440565
9606.ENSP00000386651,0.0004133385798764,0.000229565204577,0.0001031312791539
9606.ENSP00000411948,0.0,0.0,0.0
9606.ENSP00000351811,0.000318202820405,0.0001723677997367,7.395553181701018e-05
9606.ENSP00000479580,0.0,0.0,0.0
9606.ENSP00000322191,0.0,0.0,0.0
9606.ENSP00000407301,0.0,0.0,0.0
9606.ENSP00000349781,0.000237123224358,0.0001170313659064,4.766171738386975e-05
9606.ENSP00000358233,2.299358598686364e-05,1.0152499489504593e-05,3.4761427296873625e-06
9606.ENSP00000259486,0.0,0.0,0.0
9606.ENSP00000354739,0.0025795223519276,0.0022453763004207,0.0017123212959044
9606.ENSP00000339340,8.262802325790464e-05,5.309328488952605e-05,2.6690479772054035e-05
9606.ENSP00000371397,4.738986960456917e-05,2.878484804504719e-05,1.3592022263188464e-05
9606.ENSP00000221138,0.0028013140946612,0.002366241773155,0.001740561773306
9606.ENSP00000423399,0.0014065767886153,0.0014451899451848,0.0012208377468733
9606.ENSP00000285311,0.0,0.0,0.0
9606.ENSP00000416015,0.0004709882315355,0.0002373871657847,9.631478686708988e-05
9606.ENSP00000359507,6.328182711003578e-05,4.146027152759784e-05,2.0947643716370804e-05
9606.ENSP00000280346,0.0008220160903767,0.0005489837448078,0.0003391052925806
9606.ENSP00000356530,0.0016377703020923,0.0011568802044804,0.0007449542187305
9606.ENSP00000331902,0.0002301792236572,0.0001145317390891,4.6456487484201e-05
9606.ENSP00000484431,0.0,0.0,0.0
9606.ENSP00000299855,0.0,0.0,0.0
9606.ENSP00000278903,3.1156466903267023e-05,1.589482996455406e-05,6.597962428528097e-06
9606.ENSP00000284885,3.652668240575307e-05,1.76196048028527e-05,6.664698831961852e-06
9606.ENSP00000262879,5.403451183686459e-05,2.663740048067686e-05,1.0420274663058526e-05
9606.ENSP00000227520,7.715812116398845e-05,3.9544141121393115e-05,1.6087668255153047e-05
9606.ENSP00000355958,0.0007209609344952,0.0005765792958108,0.0003811251990786
9606.ENSP00000378067,4.966760554282955e-05,3.2853831721489564e-05,1.6594341359612395e-05
9606.ENSP00000252229,6.011131887043251e-05,4.757726110042452e-05,2.626862609135384e-05
9606.ENSP00000367032,2.964566602149788e-06,1.4844271320280108e-06,5.664707380554044e-07
9606.ENSP00000304642,7.710430215490576e-05,4.027030286031856e-05,1.6878253150386904e-05
9606.ENSP00000238714,0.001337356601351,0.0015908731650157,0.0014148657496874
9606.ENSP00000485614,7.278630959758802e-05,4.124086500010219e-05,1.854364799421766e-05
9606.ENSP00000262375,0.0010380357726549,0.0007969405332861,0.0005543984429797
9606.ENSP00000216099,0.0002504723414854,9.785931338262776e-05,3.2101482649684227e-05
