,protein,RW_positive_10_0.1,RW_positive_10_0.2,RW_positive_10_0.3,RW_positive_10_0.4,RW_positive_10_0.5,RW_positive_10_0.6,RW_positive_10_0.7,RW_positive_10_0.8,RW_positive_10_0.9,RW_positive_10_1.0
14096,9606.ENSP00000483254,0.0017937876837095246,0.005168568139197305,0.010416850709589198,0.013834192635840736,0.017204240270075388,0.0206573563918937,0.02313855265674647,0.026774064608616754,0.030346192463184707,0.034649383334908634
14097,9606.ENSP00000342267,0.0003277623345638858,0.000562902852834668,0.0008550602142349817,0.0010700700931920437,0.0014254331836127676,0.0018157853355660336,0.001995107597394963,0.0022388819634215906,0.002541670741265989,0.0028116159028286347
14098,9606.ENSP00000484640,0.000195168579921301,0.00036960556462872773,0.0005944872718828265,0.0008472994377370924,0.001012781195640855,0.001180807601485867,0.0013010503944315133,0.0014043823821339174,0.00150386634413735,0.0018791228367263102
14099,9606.ENSP00000368835,0.00034653501825232524,0.0005955045762675581,0.0009031290683196858,0.0011346954579494195,0.0014990892177593196,0.0019022685119125526,0.0020933727555529913,0.002342124955248437,0.0026492998949834146,0.0029373157522059046
14100,9606.ENSP00000312141,7.954535192311596e-06,2.2626140435022535e-05,4.510840875582289e-05,5.93928110674824e-05,7.343396822534487e-05,8.835074578428248e-05,9.852588414105412e-05,0.00011681732416946033,0.00013211088264597493,0.00014995768361814044
14101,9606.ENSP00000389381,0.0011519971885718405,0.002005692665989045,0.003019649622729048,0.0038049706563469954,0.005051926207670476,0.00639363191294251,0.007081430820107926,0.007924659454147331,0.008933362012612633,0.00991906136914622
14102,9606.ENSP00000379773,0.00037217524368315935,0.001074278658052208,0.0021538957189477514,0.0028557555997394957,0.003553440317773493,0.0042602931389410514,0.0047704267053632066,0.005519346454093466,0.006261444610572653,0.00714634978066897
14103,9606.ENSP00000263381,0.0005725262544729048,0.0010054343329102267,0.00162539079610724,0.0022436112212744774,0.0027169521072210046,0.0031911265541566536,0.003536673038979643,0.0038154167305037845,0.0040935935230663745,0.00479838776482211
14104,9606.ENSP00000455711,0.00011869479703818797,0.00024803864744171733,0.00040489441744284704,0.0005196802922000643,0.0006053583292668918,0.0007875090577726951,0.000901153093764151,0.0010176256018894492,0.0011470608833406004,0.0012630323590201442
14105,9606.ENSP00000356954,0.0007669498154427856,0.0013783633476123214,0.0022319731251627672,0.0031252109292836394,0.0037883841287111863,0.004422121673997026,0.004882576442469144,0.0052726570538652595,0.005677070341334911,0.006593989674001932
