protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,go_sim,sub_sim,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000467083,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002848723,0.001169591,0.007181329,0.010504202,0.0,0.0,0.0,0.0,0.0,0.010605115,0.002096436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004353374,0.614343282,3.26e-07,2.4223602129986484e-06,1.0139623371746917e-06,2.917838854301006e-07,0.6666666666666666,0.0010477426458814,1,1,1,1,0,0,-60.3,60.3,0
9606.ENSP00000392204,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003742982,0.002096436,0.0,0.007194245,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000675524,0.176420244,1.64e-07,4.76282976087765e-07,1.784415682778789e-07,4.57624090351722e-08,0.3849001794597505,0.1150258621847665,1,1,1,1,0,0,-72.4,72.4,0
9606.ENSP00000381182,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82e-05,0.001754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000300233,0.0170586,1.03e-07,2.253585454178035e-07,8.423954951304171e-08,2.2358451884635452e-08,0.5962847939999439,0.0970901037096661,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000366939,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003634578,0.001754386,0.001795332,0.0,0.0,0.0,0.003115265,0.0,0.0,0.001871491,0.002096436,0.0,0.014388489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003602792,0.280064386,1.32e-06,4.3640732431479494e-06,1.738125552825306e-06,4.854638148458747e-07,0.2357022603955158,-0.0864399020258753,1,1,1,1,0,0,-44.7,44.7,0
9606.ENSP00000298552,0,0,0,0,0.019230769,0.133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081237721,0.184210526,0.048473968,0.111344538,0.155737705,0.347826087,0.052959502,0.102941176,0.0,0.008109794,0.014675052,0.0,0.050359712,0.0,0.0,0.015151515,0.0,0.0,0.034001744,0.025641026,0.00729927,0.029411765,0.02,0.0,0.006578947,0.017241379,0.0,1,0.103204984,0.744334206,1.76e-05,4.992592321317841e-05,2.4751107461984184e-05,9.422976930585607e-06,0.6804138174397718,-0.0705932978174415,1,1,1,0,0,0,-57.900000000000006,57.900000000000006,0
9606.ENSP00000349142,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119744597,0.164327485,0.152603232,0.094537815,0.114754098,0.130434783,0.046728972,0.058823529,0.084507042,0.007485964,0.002096436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02092415,0.021367521,0.02919708,0.029411765,0.0,0.0,0.0,0.0,0.0,1,0.130300983,0.422370144,1.69e-05,7.762628447125798e-05,3.084817976391441e-05,8.811016029849529e-06,0.5,0.015621163080444,1,1,1,0,0,0,132.7,132.7,0
9606.ENSP00000311313,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006286837,0.007017544,0.016157989,0.021008403,0.020491803,0.043478261,0.003115265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007655933,0.10905678,1.69e-05,1.2799573272177732e-05,5.870126801899698e-06,1.8638628556540997e-06,0.5443310539518174,0.0410180382362983,1,1,1,1,0,0,-73.5,73.5,0
9606.ENSP00000321703,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019155206,0.031578947,0.028725314,0.031512605,0.036885246,0.043478261,0.018691589,0.0,0.0,0.016219588,0.033542977,0.022727273,0.043165468,0.0,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.02627036,0.684403776,1.76e-05,1.7677558647738075e-05,1.145674065085287e-05,5.44816094631182e-06,0.502518907629606,-0.0016387333522642,1,1,1,0,0,0,-54.400000000000006,54.400000000000006,0
9606.ENSP00000300105,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012573674,0.025730994,0.012567325,0.018907563,0.012295082,0.0,0.0,0.0,0.295774648,0.008733624,0.006289308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058413252,0.072649573,0.0,0.058823529,0.08,0.0,0.0,0.0,0.0,1,0.024393905,0.4951044,3.02e-05,3.423009048321274e-05,1.8233972903237844e-05,8.221500852369932e-06,0.5962847939999439,-0.004735477934994,1,1,1,0,0,0,-73.7,73.7,0
9606.ENSP00000216044,0,0,0,0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.02367387,0.023976608,0.030520646,0.021008403,0.020491803,0.043478261,0.015576324,0.044117647,0.0,0.022457891,0.031446541,0.022727273,0.057553957,0.050847458,0.0,0.0,0.076923077,0.0,0.031386225,0.012820513,0.0,0.088235294,0.0,0.0,0.0,0.0,0.0,1,0.033025595,0.424842,0.000110522,4.384964292137058e-05,2.8490449259107607e-05,1.4294215744292508e-05,0.7559289460184544,-0.0118000525797172,1,1,1,0,0,0,-44.3,44.3,0
9606.ENSP00000358867,0,0,0,0,0.038461538,0.266666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117485265,0.204678363,0.057450628,0.178571429,0.241803279,0.391304348,0.040498442,0.044117647,0.0,0.009357455,0.041928721,0.0,0.0,0.008474576,0.0,0.0,0.0,0.0,0.010462075,0.05982906,0.0,0.029411765,0.0,0.0,0.013157895,0.0,0.0,1,0.13660587,0.72774936,1.95e-05,0.0001057618914939,4.835936618339809e-05,1.782565169812654e-05,0.5270462766947299,0.0,1,1,1,0,0,0,-47.8,47.8,0
9606.ENSP00000471754,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00481336,0.002923977,0.007181329,0.004201681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00450349,0.103600224,5.22e-07,1.2331007273871412e-06,5.451965621854812e-07,1.6256730173825558e-07,0.6666666666666666,0.0223607606468537,1,1,1,1,0,0,-53.900000000000006,53.900000000000006,0
9606.ENSP00000429690,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003831041,0.002339181,0.001795332,0.021008403,0.016393443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067131648,0.102564103,0.03649635,0.049019608,0.16,0.0,0.013157895,0.051724138,0.0,1,0.013735645,0.2324364,1.39e-05,2.0137227743423635e-05,9.31288170704268e-06,3.3820741611368225e-06,0.5039526306789696,0.0302162065278701,1,1,1,0,0,0,205.0,205.0,1
9606.ENSP00000336762,0,0,0,0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078192534,0.075438596,0.059245961,0.075630252,0.06147541,0.0,0.034267913,0.0,0.0,0.016843419,0.014675052,0.0,0.057553957,0.042372881,0.181818182,0.0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.080762591,0.564984,2.2e-05,4.1040874928571514e-05,2.2689453822944203e-05,9.953939541512264e-06,0.5773502691896257,0.0390106649489265,1,1,1,0,0,0,-69.3,69.3,0
9606.ENSP00000355731,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049705305,0.216959064,0.043087971,0.06092437,0.053278689,0.130434783,0.031152648,0.014705882,0.0,0.001247661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.072130901,0.212912896,5.16e-06,3.63306707212181e-05,1.50872108419594e-05,4.7532101421223304e-06,0.5039526306789696,0.0249888224589349,1,1,1,0,0,0,-52.0,52.0,0
9606.ENSP00000311997,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010019646,0.012280702,0.026929982,0.016806723,0.008196721,0.0,0.009345794,0.0,0.0,0.014971928,0.025157233,0.022727273,0.014388489,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.014411169,0.118300546,1.1e-06,9.921179810157835e-06,4.1905838676987736e-06,1.2416665115544848e-06,0.4082482904638631,0.0204152147079642,1,1,1,1,0,0,-42.2,42.2,0
9606.ENSP00000292562,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005108055,0.002339181,0.007181329,0.006302521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004728665,0.103600224,5.22e-07,1.906393057864027e-06,8.038352786623674e-07,2.3526172247401306e-07,0.4714045207910316,-0.0921126099360566,1,1,1,1,0,0,-55.400000000000006,55.400000000000006,0
9606.ENSP00000420194,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016699411,0.031578947,0.017953321,0.023109244,0.020491803,0.043478261,0.021806854,0.0,0.0,0.03992514,0.033542977,0.0,0.086330935,0.076271186,0.0,0.015151515,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.027095999,0.397362168,2.63e-06,1.5690456789553056e-05,6.510858414176426e-06,1.8857741539442168e-06,0.4714045207910316,0.0391848047901947,1,1,1,1,0,0,-73.5,73.5,0
9606.ENSP00000345985,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049803536,0.036842105,0.008976661,0.037815126,0.012295082,0.043478261,0.028037383,0.0,0.0,0.00062383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.045635367,0.153434112,5.16e-06,2.7527005336692066e-05,8.664843533259487e-06,2.2550190164007164e-06,0.5,-0.1555426386286813,1,1,1,0,0,0,-73.7,73.7,0
9606.ENSP00000360327,0,0,0,0,0.134615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040275049,0.029239766,0.061041293,0.046218487,0.028688525,0.043478261,0.031152648,0.029411765,0.0,0.013100437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.042332808,0.16927218,1.13e-05,3.0489221529800525e-05,1.72764536035049e-05,7.951423696312873e-06,0.2981423969999719,0.1213516608660791,1,1,1,0,0,0,-69.7,69.7,0
9606.ENSP00000263629,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072691552,0.02748538,0.062836625,0.025210084,0.016393443,0.043478261,0.23364486,0.029411765,0.0,0.010605115,0.002096436,0.0,0.0,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.070179389,0.39183375,9.97e-07,4.95486706434175e-05,1.4977874328948882e-05,3.328829444121497e-06,0.2357022603955158,0.0584995199129081,1,1,1,1,0,0,-42.3,42.3,0
9606.ENSP00000255631,0,0,0,0,0.038461538,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15589391,0.102923977,0.15978456,0.096638655,0.094262295,0.130434783,0.271028037,0.044117647,0.028169014,0.054897068,0.044025157,0.034090909,0.014388489,0.025423729,0.045454545,0.045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.160624484,0.765194836,9.19e-06,9.089550317280468e-05,3.2968257295905305e-05,9.572331229175351e-06,0.5962847939999439,0.0,1,1,1,0,0,0,-10.800000000000004,10.800000000000004,0
9606.ENSP00000356584,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010805501,0.014035088,0.017953321,0.008403361,0.0,0.0,0.018691589,0.0,0.0,0.001247661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.011784133,0.18376848,9.19e-06,8.041897964472797e-06,4.298103450745956e-06,1.7764172225204607e-06,0.5962847939999439,0.0498688663668757,1,1,1,0,0,0,-43.6,43.6,0
9606.ENSP00000270747,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040078585,0.095906433,0.028725314,0.046218487,0.049180328,0.173913043,0.009345794,0.0,0.0,0.001247661,0.0,0.0,0.0,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.047436763,0.119938104,5.86e-07,2.9387842046167055e-05,9.556901359114512e-06,2.2842684244577494e-06,0.5962847939999439,0.0648672330343401,1,1,1,1,0,0,-64.9,64.9,0
9606.ENSP00000323816,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015618861,0.032163743,0.008976661,0.004201681,0.06557377,0.0,0.043613707,0.073529412,0.0,0.004366812,0.014675052,0.0,0.014388489,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.020640997,0.603742875,3.07e-06,1.1187161512442746e-05,6.467991577517688e-06,2.385050576012889e-06,0.6666666666666666,0.0479356353505942,1,1,1,0,0,0,-34.0,34.0,0
9606.ENSP00000456480,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01021611,0.012280702,0.019748654,0.008403361,0.008196721,0.0,0.00623053,0.029411765,0.0,0.001247661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.011258726,0.159667794,5.16e-06,7.886855664926658e-06,4.037301098229047e-06,1.617342606782765e-06,0.6804138174397718,0.0,1,1,1,0,0,0,-71.4,71.4,0
9606.ENSP00000248306,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000392927,0.000584795,0.001795332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000450349,0.0625482,2.25e-06,9.597068014306691e-07,4.538120023940242e-07,1.4369217321214134e-07,0.5962847939999439,-0.1133047388458474,1,1,1,1,0,0,-71.10000000000001,71.10000000000001,0
9606.ENSP00000294904,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.051964637,0.037426901,0.039497307,0.037815126,0.045081967,0.086956522,0.021806854,0.014705882,0.0,0.023705552,0.014675052,0.022727273,0.007194245,0.0,0.0,0.03030303,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.053216243,0.481941264,3.85e-05,5.0636553297353126e-05,2.8661106791631564e-05,1.3045500303962897e-05,0.5773502691896257,-0.0687959446311749,1,1,1,0,0,0,-28.700000000000003,28.700000000000003,0
9606.ENSP00000282572,0,0,0,0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131139489,0.11754386,0.046678636,0.071428571,0.106557377,0.086956522,0.040498442,0.029411765,0.0,0.003119152,0.0,0.0,0.007194245,0.0,0.0,0.0,0.0,0.0,0.100261552,0.02991453,0.02189781,0.029411765,0.02,0.0,0.013157895,0.0,0.0,1,0.133603543,0.617639022,2.34e-05,6.543591111258047e-05,3.5588025406999264e-05,1.489242554601922e-05,0.2981423969999719,-0.1455212895414987,1,1,1,0,0,0,-70.5,70.5,0
9606.ENSP00000357448,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018664047,0.035672515,0.012567325,0.031512605,0.045081967,0.0,0.021806854,0.014705882,0.084507042,0.0205864,0.027253669,0.011363636,0.007194245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.026045185,0.46339596,8.18e-06,1.6829907715542557e-05,8.285020088289137e-06,2.950539514668487e-06,0.5039526306789696,-0.0680808227098672,1,1,1,0,0,0,-49.6,49.6,0
9606.ENSP00000391592,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053045187,0.098245614,0.02513465,0.098739496,0.196721311,0.086956522,0.074766355,0.014705882,0.056338028,0.008733624,0.006289308,0.0,0.0,0.008474576,0.0,0.03030303,0.0,0.0,0.008718396,0.008547009,0.0,0.068627451,0.08,0.0,0.072368421,0.0,0.0,1,0.067852586,0.462846384,1.05e-05,6.197007179568209e-05,2.7005723706401603e-05,8.674669379334124e-06,0.5443310539518174,0.0763487046551615,1,1,1,0,0,0,-70.8,70.8,0
9606.ENSP00000278949,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.51e-05,0.07872228,4.88e-07,4.4455509706131243e-07,1.6341970084458522e-07,4.221632735937135e-08,0.5962847939999439,0.1952575070545228,1,1,1,1,0,0,-72.2,72.2,0
9606.ENSP00000357336,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008546169,0.009356725,0.007181329,0.016806723,0.0,0.0,0.00623053,0.0,0.0,0.004990643,0.01048218,0.0,0.007194245,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.009907678,0.15326496,1.58e-06,4.9534962265184085e-06,2.0633633807235844e-06,5.984193857452813e-07,0.6324555320336759,-0.0153250815570274,1,1,1,1,0,0,-28.200000000000003,28.200000000000003,0
9606.ENSP00000317674,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.000687623,0.000584795,0.0,0.0,0.004098361,0.0,0.003115265,0.0,0.0,0.008109794,0.012578616,0.056818182,0.014388489,0.008474576,0.0,0.0,0.0,0.0,0.025283348,0.068376068,0.01459854,0.107843137,0.12,0.125,0.019736842,0.465517241,0.0,1,0.009982737,0.3019824,4.25e-05,2.503970419548493e-05,1.6082675480087347e-05,7.39557619292219e-06,0.3333333333333333,0.0580156188029739,1,1,1,0,0,0,-71.60000000000001,71.60000000000001,0
9606.ENSP00000480524,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003045187,0.002339181,0.003590664,0.004201681,0.012295082,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003227501,0.246907024,1.39e-06,2.973836015875558e-06,1.358866843974016e-06,4.392290895234511e-07,0.4714045207910316,-0.0176420934130405,1,1,1,1,0,0,-64.5,64.5,0
9606.ENSP00000429931,0,0,0,0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110117878,0.111695906,0.140035907,0.073529412,0.049180328,0.043478261,0.211838006,0.058823529,0.084507042,0.010605115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088055798,0.021367521,0.0,0.019607843,0.02,0.0,0.0,0.0,0.0,1,0.123545748,0.71888432,0.000110522,7.801716085453121e-05,4.194993793789915e-05,1.8725204096700757e-05,0.4714045207910316,0.1504088552269871,1,1,1,0,0,0,219.8,219.8,0
9606.ENSP00000040663,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010019646,0.014619883,0.016157989,0.006302521,0.0,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.010508144,0.11189178,5.76e-06,4.352649448303825e-06,1.9872555923326987e-06,6.406273922324262e-07,0.6030226891555273,-0.0768307929826888,1,1,1,1,0,0,-53.1,53.1,0
9606.ENSP00000365744,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006876228,0.005847953,0.003590664,0.004201681,0.008196721,0.0,0.003115265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.006530061,0.52019415,1.54e-06,4.931603095373603e-06,2.0843430748238516e-06,6.130816398168866e-07,0.6666666666666666,0.1126237754651853,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000440485,0,0,0,0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066601179,0.064327485,0.089766607,0.054621849,0.028688525,0.0,0.028037383,0.058823529,0.0,0.008733624,0.012578616,0.0,0.014388489,0.0,0.045454545,0.0,0.0,0.0,0.009590235,0.004273504,0.0,0.0,0.0,0.0,0.006578947,0.0,0.0,1,0.069353749,0.564969132,1.29e-05,4.221069010447375e-05,2.112971047797106e-05,8.217496882288947e-06,0.8164965809277261,0.1258052193375005,1,1,1,0,0,0,-38.8,38.8,0
9606.ENSP00000302393,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038801572,0.029824561,0.039497307,0.054621849,0.049180328,0.130434783,0.003115265,0.0,0.028169014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023539669,0.008547009,0.0,0.039215686,0.0,0.0,0.0,0.0,0.0,1,0.040906703,0.384755756,1.41e-06,3.813894975779676e-05,1.4212668047395267e-05,3.77580509548074e-06,0.3849001794597505,0.110733381073479,1,1,1,1,0,0,-73.0,73.0,0
9606.ENSP00000362650,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012770138,0.011111111,0.010771993,0.021008403,0.016393443,0.0,0.012461059,0.0,0.014084507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013077594,0.008547009,0.0,0.009803922,0.0,0.0,0.006578947,0.017241379,0.0,1,0.014561285,0.4320477,8.41e-07,6.815969072142076e-06,2.949869063427639e-06,8.747685334007931e-07,0.6804138174397718,-0.0280379742024338,1,1,1,1,0,0,-69.8,69.8,0
9606.ENSP00000355480,0,0,0,0,0.019230769,0.266666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187033399,0.187719298,0.150807899,0.172268908,0.110655738,0.130434783,0.028037383,0.117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.18336711,0.2539537,3.67e-05,0.0001029075074371,4.594824590098697e-05,1.7649226251409955e-05,0.5039526306789696,0.0365740665274218,1,1,1,0,0,0,-33.400000000000006,33.400000000000006,0
9606.ENSP00000340347,0,0,0,0,0.096153846,0.133333333,0.0,0.0,0.083333333,0.0,0.0,0.0,0.0,0.059823183,0.107602339,0.046678636,0.077731092,0.040983607,0.0,0.046728972,0.147058824,0.0,0.048658765,0.075471698,0.022727273,0.035971223,0.008474576,0.0,0.015151515,0.0,0.0,0.115954664,0.158119658,0.065693431,0.068627451,0.12,0.0,0.046052632,0.017241379,0.007168459,1,0.0918712,0.662306825,0.000121418,8.742587641862409e-05,5.886534407763901e-05,2.8733663365538797e-05,0.4714045207910316,-0.054070837033665,1,1,1,0,0,0,-66.4,66.4,0
9606.ENSP00000343867,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034577603,0.012280702,0.007181329,0.010504202,0.016393443,0.043478261,0.07788162,0.0,0.0,0.002495321,0.0,0.0,0.021582734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.031449373,0.524462092,3.69e-06,2.972236301030941e-05,1.00280562206291e-05,2.5983124482294972e-06,0.1666666666666666,-0.0996026948682715,1,1,1,1,0,0,-6.700000000000003,6.700000000000003,0
9606.ENSP00000359114,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009332024,0.025146199,0.003590664,0.018907563,0.008196721,0.0,0.0,0.044117647,0.0,0.00062383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011333915,0.0,0.0,0.029411765,0.0,0.0,0.0,0.017241379,0.0,1,0.012910005,0.3325644,1.98e-06,1.6345404484076814e-05,5.969951135697571e-06,1.5686836081788476e-06,0.3333333333333333,0.1752317483714542,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000323926,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01129666,0.01871345,0.012567325,0.014705882,0.024590164,0.043478261,0.0,0.014705882,0.0,0.009357455,0.012578616,0.0,0.0,0.025423729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.014486227,0.402149664,2.63e-06,8.159767820137853e-06,3.4929030140304197e-06,1.0457572476343985e-06,0.5773502691896257,-0.0670815254662149,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000370337,0,0,0,0,0.019230769,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.016502947,0.01871345,0.034111311,0.037815126,0.008196721,0.0,0.018691589,0.0,0.0,0.016843419,0.006289308,0.011363636,0.014388489,0.008474576,0.0,0.03030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.021241462,0.378286524,1.29e-05,1.994076355402299e-05,9.485372297397677e-06,3.535465093682057e-06,0.2721655269759087,-0.096880332098001,1,1,1,0,0,0,-47.7,47.7,0
9606.ENSP00000426941,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049508841,0.047953216,0.043087971,0.050420168,0.06147541,0.086956522,0.037383178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.049913683,0.273705012,1.89e-05,3.5854695857684814e-05,1.4300246554905915e-05,4.938150646681091e-06,0.3333333333333333,0.1842157356313925,1,1,1,0,0,0,14.0,14.0,0
