protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,thermo1,thermo2,thermo3,thermo4,thermo5,label
9606.ENSP00000340864,0.0,0.0,0.0,0.0,0.0010126582278481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012136712560683,0.0009904400999052,0.0010749798441279,0.0003463203463203,0.0,0.0,0.0016135037855281,0.001527883880825,0.0009308098045299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0011816321668988,0.159485,2.68976276292431e-06,7.954715331363566e-06,3.5797969619085397e-06,1.265064895384757e-06,1,1,1,0,0,0
9606.ENSP00000249910,0.0,0.0,0.0,0.0,0.0379746835443038,0.0186915887850467,0.0129870129870129,0.0144404332129963,0.0,0.0,0.0,0.0,0.0,0.0294265538971327,0.0302299543536301,0.0237167428110722,0.0345165945165945,0.0425616547334924,0.0312805474095796,0.0510115427578503,0.0320855614973262,0.025752404591995,0.0049876452823281,0.0046598322460391,0.0063377093707559,0.012686905301314,0.0101449275362318,0.002906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0307792304088068,0.8514087120000001,8.032128514056225e-05,0.0002621059822554,0.0001715863109906,8.567530260840885e-05,1,1,1,0,0,0
9606.ENSP00000325377,0.0,0.6666666666666666,0.0,0.0,0.2217721518987342,0.1682242990654205,0.2207792207792208,0.0072202166064981,0.0,0.0,0.0558375634517766,0.05,0.217391304347826,0.2870649051853245,0.2144948755490483,0.2096210696049449,0.1183838383838383,0.1368337311058075,0.0918866080156402,0.2340201067394811,0.2597402597402597,0.3189574930189264,0.0116835972056984,0.006834420627524,0.0045269352648257,0.00747621205256,0.0057971014492753,0.0,0.0198079231692677,0.0116959064327485,0.0055555555555555,0.0764684087019425,0.0817105765559373,0.1972454500737825,0.0401572591968548,0.0394190871369294,0.0188679245283018,0.0647105753036078,0.0747663551401869,0.2964497041420118,1.0,0.2874868466512796,0.999,0.0051020408163265,0.0031847186737196,0.0034922181815594,0.0029622946239427,1,1,0,0,0,0
9606.ENSP00000253362,0.0,0.0,0.0,0.0,0.000506329113924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006855162534275,0.001205753165102,0.0020827734479978,0.0019624819624819,0.0003977724741447,0.0009775171065493,0.0024202556782921,0.001527883880825,0.0003102699348433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001058630485029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0008250916198772,0.175580136,3.545596369309318e-05,1.9257976213340263e-05,1.1138460570920516e-05,5.1681294442549e-06,1,1,1,0,0,0
9606.ENSP00000404432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000325266,0.0,0.0,0.0,0.0,0.0177215189873417,0.0093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174725250873626,0.0143398501421066,0.0149825315775329,0.0147186147186147,0.0218774860779634,0.0156402737047898,0.0109842373091721,0.0122230710466004,0.0034129692832764,0.0014185046215795,0.0003106554830692,0.0018107741059302,0.0006796556411418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0171691627134313,0.609944445,2.7760812836599856e-05,9.6714832962876e-05,5.5684617752285656e-05,2.4947931761706335e-05,1,1,1,0,0,0
9606.ENSP00000255262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000333037,0.0,0.5,0.0,0.0,0.2562025316455696,0.1121495327102803,0.2467532467532467,0.0,0.0,0.0,0.0,0.0,0.0,0.3166669078333345,0.2513995349237792,0.2504703036818059,0.1404329004329004,0.2064439140811456,0.1759530791788856,0.1309420379793968,0.1627196333078686,0.1569965870307167,0.0004423293981269,0.0021745883814849,0.0,0.0006796556411418,0.0,0.002906976744186,0.0042016806722689,0.0116959064327485,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3016443460715068,0.36529434,0.0021598272138228,0.002222099420111,0.0019435805201039,0.0014858134806797,1,1,0,0,0,0
9606.ENSP00000264059,0.0,0.0,0.0,0.0,0.010632911392405,0.0186915887850467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187513113437565,0.0243303763672379,0.0235823703305563,0.0073881673881673,0.0059665871121718,0.0146627565982404,0.0046543378428695,0.0068754774637127,0.0055848588271796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0182466724196955,0.27268708,8.655310898767482e-06,7.763803730595359e-05,3.6246030446419466e-05,1.3376938868785923e-05,1,1,1,0,0,0
9606.ENSP00000373312,0.0,0.3333333333333333,0.0,0.0,0.1883544303797468,0.1308411214953271,0.0259740259740259,0.0361010830324909,0.0714285714285714,0.0,0.1015228426395939,0.05,0.1217391304347826,0.1473208794866044,0.1478770131771596,0.1550658425154528,0.1146320346320346,0.1153540175019888,0.1280547409579667,0.0891150552314757,0.0817417876241405,0.1089047471300031,0.0888777035477868,0.0817023920472196,0.0982344952467179,0.0779338468509288,0.0623188405797101,0.0406976744186046,0.0558223289315726,0.0526315789473684,0.0166666666666666,0.1225011909592956,0.1149293623520427,0.1647811116576487,0.1308621173827576,0.1473029045643153,0.0943396226415094,0.1059303253257689,0.1081441922563417,0.2568047337278106,1.0,0.1713193104568925,0.916590492,0.0051020408163265,0.0023814984567571,0.0022997174372091,0.0018397921306563,1,1,0,0,0,1
9606.ENSP00000349401,0.0,0.0,0.0,0.0,0.0081012658227848,0.0093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091775975458879,0.0102919645164068,0.0070545552270894,0.0075036075036075,0.0067621320604614,0.002932551319648,0.0015514459476231,0.0007639419404125,0.0003102699348433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0088535643800217,0.22797855,1.773804455796793e-05,6.508076169034745e-05,2.814114948916657e-05,1.0466107339745227e-05,1,1,1,0,0,0
9606.ENSP00000351430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000337510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000332973,0.0,0.3333333333333333,0.0,0.0,0.2,0.233644859813084,0.1948051948051948,0.223826714801444,0.1785714285714285,0.1052631578947368,0.0609137055837563,0.1,0.017391304347826,0.1861022884305114,0.2092842993712858,0.1886589626444504,0.299047619047619,0.3536197295147176,0.3567937438905181,0.1675561623433039,0.1795263559969442,0.1538938876822835,0.2029986882645434,0.178937558247903,0.1937528293345405,0.3307657453556865,0.3217391304347826,0.2034883720930232,0.1530612244897959,0.2163742690058479,0.1685185185185185,0.0623886232510542,0.0698739977090492,0.0462370880472208,0.0929514181409716,0.1016597510373444,0.1415094339622641,0.0366988742132789,0.048064085447263,0.0355029585798816,1.0,0.2242214085244742,0.994005,0.0017953321364452,0.0020323973599966,0.0015814049192228,0.0010637094041821,1,1,0,0,0,0
9606.ENSP00000432688,0.0,0.0,0.0,0.0,0.0,0.0093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006891337534456,0.0011626905520626,0.0012093523246439,0.0003463203463203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011821373749492,0.0019091256204658,0.0,0.0008424599831508,0.0041493775933609,0.0,0.0,0.0,0.0,1.0,0.0008045826503583,0.2287872,2.5645365625977728e-06,1.7053745534412326e-05,6.302843406801165e-06,1.7561405700443456e-06,1,1,1,0,0,0
9606.ENSP00000474032,0.0,0.0,0.0,0.0,0.0060759493670886,0.0,0.0,0.0,0.0,0.0,0.0812182741116751,0.05,0.0,0.0066254512831272,0.0096890879338558,0.0084654662725073,0.0049062049062049,0.0063643595863166,0.0078201368523949,0.0061437259525878,0.0038197097020626,0.0021718895439031,0.0082974893993471,0.009009009009009,0.0031688546853779,0.0052106932487539,0.0028985507246376,0.0,0.0144057623049219,0.0292397660818713,0.0,0.0720045168234028,0.0610920198549064,0.042793900639449,0.0334175793316484,0.0373443983402489,0.0188679245283018,0.0419289070117897,0.0253671562082777,0.0183431952662721,1.0,0.0156010153517524,0.838077105,9.17094644167278e-05,0.0001992810770282,0.0001024754139636,4.201469083639247e-05,1,1,1,0,0,0
9606.ENSP00000273062,0.0,0.0,0.0,0.0,0.0278481012658227,0.0841121495327102,0.0259740259740259,0.0,0.0,0.0,0.0,0.0,0.0,0.043455218967276,0.0412970459047455,0.0435366836871808,0.0375180375180375,0.0393794749403341,0.0332355816226783,0.0782549335981134,0.0977845683728036,0.0496431895749301,0.0080992038070833,0.0086983535259397,0.0086011770031688,0.00747621205256,0.0101449275362318,0.002906976744186,0.003001200480192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0452049240458201,0.7726197149999999,2.5810448069378487e-05,0.0003023209428592,0.0001522853820436,6.10987582386385e-05,1,1,1,0,0,0
9606.ENSP00000377895,0.0,0.0,0.0,0.0,0.0091139240506329,0.0093457943925233,0.0,0.0072202166064981,0.0,0.0,0.0,0.0,0.0,0.0095031725475158,0.0119714064249418,0.0113544746036011,0.0081962481962481,0.0091487669053301,0.0048875855327468,0.0062678416283976,0.0061115355233002,0.0018616196090598,0.0076721271468228,0.009009009009009,0.0067904028972385,0.0303579519710013,0.0246376811594202,0.0261627906976744,0.0156062424969987,0.0116959064327485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0106362671151294,0.690400908,9.329750709061051e-06,5.032428278856776e-05,2.522655558265843e-05,9.86997184074208e-06,1,1,1,0,0,0
9606.ENSP00000370589,0.0,0.1666666666666666,0.0,0.0,0.2364556962025316,0.1121495327102803,0.0909090909090909,0.003610108303249,0.0,0.0,0.1065989847715735,0.05,0.1043478260869565,0.352697208013486,0.2960124020325553,0.3181268476216071,0.1433766233766233,0.1435958631662689,0.1300097751710655,0.1609159736874767,0.1963330786860198,0.1259695935463853,0.0077026326225557,0.0077663870767319,0.0027161611588954,0.0235613955595831,0.0231884057971014,0.0087209302325581,0.0060024009603841,0.0058479532163742,0.0,0.1059512677100058,0.0805651011836579,0.1037875061485489,0.0381915192361696,0.0165975103734439,0.0047169811320754,0.0745501285347043,0.0720961281708945,0.0313609467455621,1.0,0.3495201689939088,0.910012526,0.001085776330076,0.001779641522203,0.0011125425132583,0.0006207505711366,1,1,0,0,0,0
9606.ENSP00000261712,0.0,0.3333333333333333,0.0,0.0,0.2075949367088607,0.1308411214953271,0.0389610389610389,0.0,0.0,0.0,0.0101522842639593,0.0,0.0,0.2217834998589175,0.193480320385841,0.2111663531308787,0.104992784992785,0.1229116945107398,0.0997067448680351,0.1165446195854536,0.1329258976317799,0.1663046850760161,0.0011744608157164,0.0018639328984156,0.0004526935264825,0.0029451744449478,0.0043478260869565,0.0087209302325581,0.0036014405762304,0.0,0.0,0.0115390722868182,0.0076365024818633,0.0059026069847515,0.0047739399045212,0.0103734439834024,0.0047169811320754,0.0108146440918358,0.0026702269692923,0.0,1.0,0.2152558336186183,0.926754318,0.001085776330076,0.0012765469884016,0.0010257599877662,0.0007138187607757,1,1,0,0,0,0
9606.ENSP00000337838,0.0,0.1666666666666666,0.0,0.0,0.0455696202531645,0.0560747663551401,0.0129870129870129,0.0252707581227436,0.1785714285714285,0.0526315789473684,0.0050761421319796,0.0,0.0,0.0493499352467496,0.0613211609680475,0.0563020693361999,0.0519480519480519,0.0544948289578361,0.0586510263929618,0.0320839021968474,0.0389610389610389,0.030716723549488,0.0267685549556145,0.0323081702392047,0.0235400633770937,0.057091073855913,0.0550724637681159,0.0319767441860465,0.0504201680672268,0.023391812865497,0.0277777777777777,0.0041639465744481,0.0057273768613974,0.0068863748155435,0.0143218197135636,0.0082987551867219,0.0188679245283018,0.0015069586029607,0.0026702269692923,0.0011834319526627,1.0,0.0537682076264969,0.8991127600000001,0.001085776330076,0.0008586618568817,0.0006368016905219,0.0004273557203126,1,1,0,0,0,0
9606.ENSP00000356811,0.0,0.1666666666666666,0.0,0.0,0.2187341772151899,0.0654205607476635,0.0909090909090909,0.1588447653429603,0.0,0.0,0.0,0.0,0.0,0.2864119464320597,0.1930496942554474,0.1696452566514377,0.0834054834054834,0.1181384248210024,0.0840664711632453,0.0732903065657192,0.1016042780748663,0.0949426000620539,0.0846221896830481,0.0667909288598943,0.1281122679945676,0.0822383325781604,0.0594202898550724,0.0523255813953488,0.0126050420168067,0.0175438596491228,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2773285962872454,0.88597188,0.001085776330076,0.0012257051722246,0.0008984878371439,0.0005632670012609,1,1,0,0,0,0
9606.ENSP00000222374,0.0,0.0,0.0,0.0,0.0040506329113924,0.0,0.0,0.0361010830324909,0.0,0.1052631578947368,0.0,0.0,0.0,0.0035487675177438,0.0059857032124709,0.0065842515452835,0.0031168831168831,0.0039777247414478,0.0078201368523949,0.0034752389226759,0.0038197097020626,0.0012410797393732,0.0185473292455995,0.0273376825100963,0.0416478044363965,0.0362483008608971,0.0376811594202898,0.0232558139534883,0.0360144057623049,0.0292397660818713,0.0444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0063656686160705,0.43746437,1.7849811684486728e-05,6.615147342699707e-05,3.9172903760714605e-05,1.821233374270091e-05,1,1,1,0,0,0
9606.ENSP00000472620,0.0,0.0,0.0,0.0,0.0015189873417721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012389937561949,0.001679441908535,0.0012093523246439,0.0037518037518037,0.0027844073190135,0.0019550342130987,0.002544371354102,0.0053475935828877,0.0006205398696866,0.0027454928159604,0.0018639328984156,0.0045269352648257,0.0065700045310376,0.0101449275362318,0.0087209302325581,0.0126050420168067,0.0,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0017795475090278,0.7061531400000001,2.0375728432291452e-05,5.025958224793485e-05,2.3773312392618217e-05,9.16005391278844e-06,1,1,1,0,0,0
9606.ENSP00000476603,0.0,0.0,0.0,0.0,0.000506329113924,0.0093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006891337534456,0.0011196279390233,0.0008062348830959,0.001096681096681,0.0003977724741447,0.0019550342130987,0.0,0.0,0.0,7.626368933223513e-05,0.0003106554830692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0007083482549233,0.1412964,2.1718922393946502e-06,5.568861930039781e-06,2.656690809262264e-06,9.961151021516318e-07,1,1,1,0,0,0
9606.ENSP00000285670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000376213,0.0,0.0,0.0,0.0,0.0096202531645569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076039850380199,0.0081818964774782,0.0087342112335393,0.011082251082251,0.0123309466984884,0.0136852394916911,0.0057713789251582,0.0022918258212375,0.0021718895439031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0077034844739212,0.327777534,3.403444285617044e-05,6.382433002279924e-05,3.787312732592523e-05,1.7528650198030804e-05,1,1,1,0,0,0
9606.ENSP00000405327,0.0,0.0,0.0,0.0,0.0263291139240506,0.0186915887850467,0.0129870129870129,0.0180505415162454,0.0,0.0,0.0,0.0,0.0,0.0205112251025561,0.0248040651106709,0.0209621069604944,0.0282251082251082,0.0397772474144789,0.0312805474095796,0.0204170286707211,0.0221543162719633,0.0186161960905988,0.0151612214392483,0.0201926063995029,0.0144861928474422,0.0224286361576801,0.0217391304347826,0.0116279069767441,0.0258103241296518,0.0409356725146198,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0230157966393687,0.652276,1.474578270614604e-05,0.0001276028780453,7.263442423366702e-05,3.222797551606435e-05,1,1,1,0,0,0
9606.ENSP00000313933,0.0,0.0,0.0,0.0,0.0070886075949367,0.0,0.0,0.0,0.0,0.0,0.0456852791878172,0.0,0.0,0.0094525275472626,0.0127034708466109,0.0118247782854071,0.0043290043290043,0.0063643595863166,0.0068426197458455,0.003351123246866,0.0084033613445378,0.0012410797393732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749863260229017,0.0618556701030927,0.0329562223315297,0.023869699522606,0.0435684647302904,0.0047169811320754,0.0101054871022072,0.0307076101468624,0.0053254437869822,1.0,0.0167526728708928,0.931536522,4.4809693232840124e-06,7.612582565633079e-05,3.562058412796877e-05,1.2855820688678475e-05,1,1,1,0,0,0
9606.ENSP00000281834,0.0,0.0,0.0,0.0,0.000506329113924,0.0,0.0129870129870129,0.0180505415162454,0.0,0.0,0.0,0.0,0.0,0.0006276362531381,0.0009043148738265,0.0010077936038699,0.0012121212121212,0.0007955449482895,0.0,0.0006826362169542,0.0030557677616501,0.0009308098045299,0.0085720386809432,0.0111835973904939,0.0190131281122679,0.031717263253285,0.0347826086956521,0.0203488372093023,0.0108043217286914,0.0292397660818713,0.0185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0020114566258958,0.37231974,1.5328489530641653e-05,3.242483598427371e-05,1.7487989206989972e-05,7.321566700259542e-06,1,1,1,0,0,0
9606.ENSP00000358016,0.0,0.0,0.0,0.0,0.0086075949367088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082099162910495,0.0097321505468951,0.0090029561945713,0.0041558441558441,0.0043754972155926,0.0,0.0168176740722353,0.0137509549274255,0.0012410797393732,0.0002592965437295,0.0012426219322771,0.0013580805794477,0.0018124150430448,0.0,0.0,0.0006002400960384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0084007894375651,0.34626591,2.3553796872055775e-05,6.265570130167446e-05,3.659968760336484e-05,1.692293166255377e-05,1,1,1,0,0,0
9606.ENSP00000357189,0.0,0.0,0.0,0.0,0.1058227848101266,0.0747663551401869,0.2337662337662338,0.0361010830324909,0.0,0.1052631578947368,0.0,0.0,0.0,0.1556863482784317,0.1606666092498492,0.1316178446654125,0.0987012987012987,0.1034208432776452,0.0801564027370479,0.1647015017996773,0.1688311688311688,0.0977350294756438,0.034974527927763,0.0487729108418763,0.0421004979628791,0.0854100589034889,0.0739130434782608,0.1220930232558139,0.0816326530612244,0.0818713450292397,0.0407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1584522985033185,0.6659849699999999,6.713211600429645e-05,0.0008020446966436,0.0004387140452607,0.0001885180083429,1,1,1,0,0,0
9606.ENSP00000259782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013529450067647,0.0014210662302988,0.0007390486428379,0.002020202020202,0.0011933174224343,0.0,0.0031028918952463,0.0030557677616501,0.0043437790878063,0.0046215795735334,0.0071450761105933,0.0036215482118605,0.00747621205256,0.0072463768115942,0.0087209302325581,0.0210084033613445,0.0350877192982456,0.0074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0020792939866123,0.422296281,2.4389054192478416e-05,3.333503711943538e-05,1.4293564603860128e-05,4.395091565271245e-06,1,1,1,1,0,0
9606.ENSP00000355583,0.0,0.0,0.0,0.0,0.0440506329113924,0.0560747663551401,0.0259740259740259,0.0,0.0,0.0,0.0,0.0,0.0,0.0504876390024381,0.0474119369563345,0.0584520290244557,0.0574891774891774,0.0751789976133651,0.0811339198435972,0.0239543254313019,0.0351413292589763,0.0558485882717964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0502611738387584,0.340746,0.0001628134158254,0.0003234176592607,0.0001802175880693,7.917897929361429e-05,1,1,1,0,0,0
9606.ENSP00000302898,0.0,0.0,0.0,0.0,0.0653164556962025,0.0747663551401869,0.0389610389610389,0.1768953068592058,0.0714285714285714,0.0526315789473684,0.0050761421319796,0.0,0.0,0.0869520391847602,0.0968908793385582,0.0767266863746304,0.0604906204906204,0.0632458233890214,0.0420332355816226,0.0323941913863721,0.0282658517952635,0.0279242941358982,0.2538360635734114,0.1531531531531531,0.2014486192847442,0.1030811055731762,0.1188405797101449,0.0290697674418604,0.1356542617046818,0.0584795321637426,0.0518518518518518,0.0079573724791361,0.0106911034746086,0.0054107230693556,0.0165683796686324,0.0165975103734439,0.0235849056603773,0.0033684957007357,0.0013351134846461,0.0011834319526627,1.0,0.1144574036591156,0.829535904,4.555393586005831e-05,0.0005642024157445,0.0003092910064149,0.00013349215029,1,1,1,0,0,0
9606.ENSP00000255108,0.0,0.0,0.0,0.0,0.0227848101265822,0.0093457943925233,0.0129870129870129,0.0,0.0,0.0,0.0,0.0,0.0,0.018150806340754,0.0143398501421066,0.0285541521096479,0.0149494949494949,0.0091487669053301,0.0234604105571847,0.0064540151421124,0.0076394194041252,0.0055848588271796,6.101095146578811e-05,0.0,0.0,0.0002265518803806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0178002079293986,0.626770662,8.032128514056225e-05,0.0001551189833999,9.315465220756512e-05,4.448716367039104e-05,1,1,1,0,0,0
9606.ENSP00000367878,0.0,0.0,0.0,0.0,0.0020253164556962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018159850090799,0.0012488157781414,0.0020155872077398,0.0008080808080808,0.0011933174224343,0.0009775171065493,0.002482313516197,0.0007639419404125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001776392282948,0.547969282,2.6001040041601664e-05,2.3354148781727373e-05,1.2445402624399792e-05,5.4684654101994245e-06,1,1,1,0,0,0
9606.ENSP00000430432,0.0,0.5,0.0,0.0,0.4455696202531646,0.3644859813084112,0.1688311688311688,0.111913357400722,0.1428571428571428,0.0,0.0558375634517766,0.0,0.0,0.4319150321595751,0.4527603134958229,0.4127250739048642,0.4301298701298701,0.5027844073190135,0.3831867057673509,0.280315253816557,0.2925897631779984,0.1746819733167856,0.0970379183063359,0.0938179558869214,0.0683567224988682,0.2004984141368373,0.1565217391304348,0.0988372093023255,0.1356542617046818,0.1286549707602339,0.0629629629629629,0.0345466414947862,0.0297823596792668,0.0172159370388588,0.0255546194889076,0.0228215767634854,0.0094339622641509,0.0388263451821647,0.0213618157543391,0.0041420118343195,1.0,0.4445098277404321,0.989030979,0.0043103448275862,0.0038165554253702,0.0031108992856124,0.0021957130506414,1,1,0,0,0,0
9606.ENSP00000272198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000359571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000233615,0.0,0.0,0.0,0.0,0.0146835443037974,0.0,0.0129870129870129,0.0,0.0,0.0,0.0,0.0,0.0,0.0131875963159379,0.0131771595900439,0.012698199408761,0.0101010101010101,0.0095465393794749,0.010752688172043,0.0047163956807744,0.0091673032849503,0.0018616196090598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0128102178841369,0.60161416,8.352125615969265e-05,0.0001017882174098,6.087886933801421e-05,2.849787803184666e-05,1,1,1,0,0,0
9606.ENSP00000298717,0.0,0.1666666666666666,0.0,0.0,0.1473417721518987,0.1121495327102803,0.2077922077922078,0.0361010830324909,0.1071428571428571,0.0526315789473684,0.0,0.0,0.0,0.1609371495546857,0.1589441047282749,0.1805966138134909,0.1458008658008658,0.1766109785202864,0.1622678396871945,0.0971825741591162,0.1023682200152788,0.1033198883028234,0.0636039169030841,0.0667909288598943,0.0493435943866002,0.0652469415496148,0.0420289855072463,0.0465116279069767,0.0582232893157262,0.0409356725146198,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1669146148494404,0.865088924,0.000780031201248,0.0009367706996721,0.0006539033696583,0.0003971734263351,1,1,0,0,0,0
