protein,RW_target_10,RW_target_20,RW_target_30,Target,label
9606.ENSP00000273986,0.0001037452748278,5.26135518157389e-05,5.138495544088073e-05,9606.ENSP00000362873,0
9606.ENSP00000264093,0.0002723675279412,0.0001093771570594,0.0001055431421264,9606.ENSP00000362873,0
9606.ENSP00000315118,5.917386806686409e-05,3.752279735635966e-05,3.6988505598856136e-05,9606.ENSP00000362873,0
9606.ENSP00000264193,5.394963955041021e-05,5.073434658697806e-05,5.067045276518911e-05,9606.ENSP00000362873,0
9606.ENSP00000302037,2.64837326540146e-05,2.203064832428936e-05,2.191416388086509e-05,9606.ENSP00000362873,0
9606.ENSP00000301329,5.5951790272956714e-05,5.216536010266282e-05,5.20421817782335e-05,9606.ENSP00000362873,0
9606.ENSP00000481127,3.3455592074460583e-06,3.4204235817014705e-06,3.4234790291520767e-06,9606.ENSP00000362873,0
9606.ENSP00000273968,6.716921234328765e-06,6.1889695643913e-06,6.163357284094673e-06,9606.ENSP00000362873,0
9606.ENSP00000267103,3.951918915845454e-05,3.6386161809787154e-05,3.629280035966076e-05,9606.ENSP00000362873,0
9606.ENSP00000351214,5.019972377340309e-05,3.261582969571464e-05,3.219236168661155e-05,9606.ENSP00000362873,0
9606.ENSP00000263702,3.664059840957634e-05,3.296866634627804e-05,3.2869051210582256e-05,9606.ENSP00000362873,1
9606.ENSP00000403987,1.8893322248914048e-06,2.0491138457146008e-06,2.054016931651858e-06,9606.ENSP00000362873,0
9606.ENSP00000406933,1.9110751964035444e-05,1.5831828932277858e-05,1.5750605598441325e-05,9606.ENSP00000362873,0
9606.ENSP00000317177,1.7229516743100248e-05,1.579049785505049e-05,1.574966336193029e-05,9606.ENSP00000362873,0
9606.ENSP00000441065,4.417308809934184e-05,3.515461867209524e-05,3.492664109217003e-05,9606.ENSP00000362873,0
9606.ENSP00000360268,0.0001058262569131,0.000104103826743,0.0001040776332956,9606.ENSP00000362873,0
9606.ENSP00000288532,5.253103154245764e-05,3.536693111527711e-05,3.493194162729196e-05,9606.ENSP00000362873,0
9606.ENSP00000429168,1.5333831470343284e-05,9.058358045876956e-06,8.9052518887911e-06,9606.ENSP00000362873,0
9606.ENSP00000238561,2.5145323888864368e-05,1.7321150153293274e-05,1.7123054931289516e-05,9606.ENSP00000362873,0
9606.ENSP00000386543,1.6119010979309678e-05,1.3093998859403657e-05,1.3011898772674613e-05,9606.ENSP00000362873,0
9606.ENSP00000317379,5.631780732073821e-05,4.2139639845117927e-05,4.177734081167728e-05,9606.ENSP00000362873,0
9606.ENSP00000355741,6.792020576540381e-05,4.775476918439381e-05,4.725825056084432e-05,9606.ENSP00000362873,0
9606.ENSP00000327070,0.000255672581261,0.0001819894387153,0.0001801285688998,9606.ENSP00000362873,0
9606.ENSP00000469981,5.878728916286491e-05,5.558470729738474e-05,5.5465865443693474e-05,9606.ENSP00000362873,0
9606.ENSP00000337358,1.83200063474942e-05,1.4477533113677056e-05,1.4381655091710854e-05,9606.ENSP00000362873,1
9606.ENSP00000370882,0.0001249663037015,6.983885396039113e-05,6.850560748716816e-05,9606.ENSP00000362873,0
9606.ENSP00000354415,3.152204953948967e-05,2.7511254302226007e-05,2.739202864177059e-05,9606.ENSP00000362873,0
9606.ENSP00000037869,3.7424859328893945e-05,2.49620479735313e-05,2.465756551828235e-05,9606.ENSP00000362873,0
9606.ENSP00000317159,0.0003835412790067,0.0001648349425522,0.0001596688962308,9606.ENSP00000362873,0
9606.ENSP00000326219,0.0001178132079076,8.712151611689478e-05,8.629579679109156e-05,9606.ENSP00000362873,0
9606.ENSP00000364204,0.0001126404386013,0.0001089788420358,0.0001088732169591,9606.ENSP00000362873,0
9606.ENSP00000235329,0.0001067627599695,0.0001015061570797,0.0001013439323287,9606.ENSP00000362873,0
9606.ENSP00000236980,2.2798576537752524e-05,2.060880433418788e-05,2.0543395294225775e-05,9606.ENSP00000362873,0
9606.ENSP00000379047,1.4119385014055297e-05,1.23676281873486e-05,1.2325750503805466e-05,9606.ENSP00000362873,0
9606.ENSP00000354223,7.517438643844798e-05,2.918358768511098e-05,2.8100525014451705e-05,9606.ENSP00000362873,0
9606.ENSP00000396954,2.0474122720770534e-05,1.9185146811651063e-05,1.917199006129522e-05,9606.ENSP00000362873,0
9606.ENSP00000258955,2.673998551472323e-06,2.7362202672520652e-06,2.738787088674144e-06,9606.ENSP00000362873,0
9606.ENSP00000262507,0.0002702369238249,0.0001589184248587,0.0001561852113809,9606.ENSP00000362873,0
9606.ENSP00000436773,1.0951758667943068e-05,1.1614525647019036e-05,1.1639451258815823e-05,9606.ENSP00000362873,0
9606.ENSP00000305138,1.5276404155883938e-05,1.5738545698695816e-05,1.5748344594612718e-05,9606.ENSP00000362873,0
9606.ENSP00000265070,0.0001181553961941,0.0001131785029429,0.0001129851516452,9606.ENSP00000362873,0
9606.ENSP00000285083,2.245109862997197e-05,1.859053372754715e-05,1.849004729592707e-05,9606.ENSP00000362873,1
9606.ENSP00000312770,3.274896243965486e-06,3.4194074487459147e-06,3.423466978347278e-06,9606.ENSP00000362873,0
9606.ENSP00000361993,5.093755680718459e-05,3.798092438955791e-05,3.766736335819587e-05,9606.ENSP00000362873,0
9606.ENSP00000446252,0.0001827575615607,0.0001629096223041,0.0001622959243832,9606.ENSP00000362873,0
9606.ENSP00000417190,2.3351838535745628e-05,2.0608405975508504e-05,2.0543096979963593e-05,9606.ENSP00000362873,0
9606.ENSP00000072869,1.7962271158467047e-05,1.4472140719590245e-05,1.4381470464286394e-05,9606.ENSP00000362873,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000362873,0
9606.ENSP00000306887,1.7284613932133652e-05,1.3116673471813556e-05,1.3012309864279814e-05,9606.ENSP00000362873,1
9606.ENSP00000402661,2.900967410823796e-05,2.1435156668303534e-05,2.1231689970591106e-05,9606.ENSP00000362873,0
9606.ENSP00000478212,7.270585047081113e-05,7.259572885232046e-05,7.258121331688017e-05,9606.ENSP00000362873,0
9606.ENSP00000261434,1.7214253603015095e-05,1.3784333532385062e-05,1.3696665519091766e-05,9606.ENSP00000362873,0
9606.ENSP00000006658,4.7985438868636265e-05,3.657670458778739e-05,3.629720231401734e-05,9606.ENSP00000362873,0
9606.ENSP00000369383,4.248029654263519e-05,2.5756349714356475e-05,2.5345141693833284e-05,9606.ENSP00000362873,0
9606.ENSP00000269980,6.910754746058956e-05,5.3122275858186185e-05,5.273306669550948e-05,9606.ENSP00000362873,0
9606.ENSP00000313877,4.167830047663301e-05,3.643972013378516e-05,3.629409911809489e-05,9606.ENSP00000362873,0
9606.ENSP00000338034,2.5553756131557748e-05,1.6658366803312674e-05,1.643879477342125e-05,9606.ENSP00000362873,0
9606.ENSP00000402038,2.121926809195429e-05,1.9903425709344447e-05,1.985817107197363e-05,9606.ENSP00000362873,0
9606.ENSP00000263035,4.751117739942856e-05,3.18957245326601e-05,3.1507184758083895e-05,9606.ENSP00000362873,0
9606.ENSP00000363899,7.1668305281491484e-06,6.189819487190107e-06,6.1631403696083e-06,9606.ENSP00000362873,0
9606.ENSP00000371362,1.6641244656057097e-05,1.3772653801424894e-05,1.3696384485228918e-05,9606.ENSP00000362873,0
9606.ENSP00000323678,2.277097519254312e-05,1.8609156541060656e-05,1.8490538423066027e-05,9606.ENSP00000362873,0
9606.ENSP00000445446,1.7042494846464251e-06,1.378503156956867e-06,1.3696771929971874e-06,9606.ENSP00000362873,0
9606.ENSP00000215882,5.7139030104735866e-05,4.682629514718428e-05,4.656763485400006e-05,9606.ENSP00000362873,0
9606.ENSP00000363873,3.498659862088971e-05,2.557423613325227e-05,2.534050145186484e-05,9606.ENSP00000362873,0
9606.ENSP00000224807,5.759979831054807e-05,4.684320811065845e-05,4.6568104153266177e-05,9606.ENSP00000362873,0
9606.ENSP00000346954,1.2103719200240448e-05,1.0319269676983822e-05,1.027208327286644e-05,9606.ENSP00000362873,0
9606.ENSP00000379999,7.889442349551246e-05,5.1357743359403685e-05,5.0686234317254275e-05,9606.ENSP00000362873,0
9606.ENSP00000274813,4.7811699914745986e-05,4.32577908213716e-05,4.314001489547081e-05,9606.ENSP00000362873,0
9606.ENSP00000358840,0.0001427323295501,7.495885074604303e-05,7.330621156143025e-05,9606.ENSP00000362873,0
9606.ENSP00000273158,4.3371692299842834e-06,3.4471681829018053e-06,3.42420139531896e-06,9606.ENSP00000362873,0
9606.ENSP00000358510,1.549472835904453e-05,1.0403268788650166e-05,1.0274137821397744e-05,9606.ENSP00000362873,0
9606.ENSP00000430025,7.972847015480511e-06,6.211726486071711e-06,6.163762918731663e-06,9606.ENSP00000362873,0
9606.ENSP00000229379,0.0002244852512376,8.88635404407978e-05,8.566983160562813e-05,9606.ENSP00000362873,0
9606.ENSP00000377617,2.037960075540468e-05,1.9206654542358592e-05,1.9172974134562537e-05,9606.ENSP00000362873,0
9606.ENSP00000267436,1.0231964552076532e-05,8.268865713034756e-06,8.217969480028842e-06,9606.ENSP00000362873,0
9606.ENSP00000372191,9.706019773148e-05,8.049634197959676e-05,8.012088073883206e-05,9606.ENSP00000346196,0
9606.ENSP00000325562,5.778558261226863e-05,3.615656532929279e-05,3.561903577065095e-05,9606.ENSP00000346196,0
9606.ENSP00000363419,3.921790721506113e-06,3.4371562378510134e-06,3.423951056902297e-06,9606.ENSP00000346196,0
9606.ENSP00000310547,2.7479238269734196e-05,1.8715520127443597e-05,1.8493139577913095e-05,9606.ENSP00000346196,0
9606.ENSP00000292147,3.419581480557099e-05,2.7572534236242063e-05,2.739334013313055e-05,9606.ENSP00000346196,0
9606.ENSP00000379563,5.206588684814051e-05,4.003027788712643e-05,3.9721726352581754e-05,9606.ENSP00000346196,0
9606.ENSP00000407560,2.690326027732226e-06,2.738913281064015e-06,2.738896910159383e-06,9606.ENSP00000346196,0
9606.ENSP00000360541,7.865422230679542e-05,5.141790097695775e-05,5.06880933244247e-05,9606.ENSP00000346196,0
9606.ENSP00000263774,0.0004752807435579,0.0002058031823253,0.0001994133344851,9606.ENSP00000346196,0
9606.ENSP00000357535,0.0002403958933427,0.0002125313912983,0.0002116048126481,9606.ENSP00000346196,0
9606.ENSP00000346173,0.0001630794431548,0.0001250576315214,0.0001239631528733,9606.ENSP00000346196,0
9606.ENSP00000346255,0.0001486033143009,0.0001479989732615,0.0001479042257415,9606.ENSP00000346196,0
9606.ENSP00000371586,2.006274189625401e-05,1.8552276742411777e-05,1.8489316062186845e-05,9606.ENSP00000346196,0
9606.ENSP00000322316,4.835618528886698e-05,2.9917036954429932e-05,2.9454629839165136e-05,9606.ENSP00000346196,0
9606.ENSP00000258080,9.45724968914874e-05,8.315326704178005e-05,8.285886724479496e-05,9606.ENSP00000346196,0
9606.ENSP00000320043,2.7711750590242445e-05,2.4768409275566228e-05,2.465315628796816e-05,9606.ENSP00000346196,0
9606.ENSP00000384867,2.899465471273288e-05,1.94309886865085e-05,1.917885128932539e-05,9606.ENSP00000346196,0
9606.ENSP00000366939,1.4276090951170772e-05,1.10372911876766e-05,1.0957451195281465e-05,9606.ENSP00000346196,0
9606.ENSP00000355467,2.8771981305908412e-05,2.476101326465141e-05,2.465275611029938e-05,9606.ENSP00000346196,0
9606.ENSP00000341213,1.534829061711207e-05,9.057767783815509e-06,8.90523733687587e-06,9606.ENSP00000346196,0
9606.ENSP00000308515,2.4179042156902145e-05,2.064690488623455e-05,2.0544384824461304e-05,9606.ENSP00000346196,0
9606.ENSP00000264451,1.5073697795742191e-05,1.2393783435982186e-05,1.232667091244366e-05,9606.ENSP00000346196,0
9606.ENSP00000260953,7.137429747672286e-06,6.8594731601479e-06,6.847527401987463e-06,9606.ENSP00000346196,0
9606.ENSP00000418008,0.0001219794212374,0.000112024063128,0.0001116217317758,9606.ENSP00000346196,0
9606.ENSP00000371607,2.519019108149223e-05,2.269286778755486e-05,2.259861685161013e-05,9606.ENSP00000346196,0
9606.ENSP00000401980,0.0001289824722334,0.000120053293358,0.000119831514894,9606.ENSP00000346196,0
9606.ENSP00000328570,8.531647472409531e-05,7.089038990670815e-05,7.053478475427255e-05,9606.ENSP00000346196,0
9606.ENSP00000359675,6.01894935243763e-05,6.097885488998145e-05,6.094251875765622e-05,9606.ENSP00000346196,0
9606.ENSP00000308610,8.652429096400738e-05,5.2219264034647495e-05,5.137558400747366e-05,9606.ENSP00000346196,0
9606.ENSP00000085068,7.719176937825978e-05,6.678194040432572e-05,6.642744119744748e-05,9606.ENSP00000346196,0
9606.ENSP00000389903,1.1937863746425135e-05,1.0983680112985894e-05,1.0956205187540036e-05,9606.ENSP00000346196,0
9606.ENSP00000245816,3.824478335445747e-05,2.6317926312913187e-05,2.6026709747384302e-05,9606.ENSP00000346196,0
9606.ENSP00000238379,4.183037890470587e-05,3.780382394324988e-05,3.76634270651266e-05,9606.ENSP00000346196,0
9606.ENSP00000310873,5.61403576284647e-05,3.143354842904955e-05,3.082769762841053e-05,9606.ENSP00000346196,0
9606.ENSP00000428263,5.2754671742150094e-06,4.1395064727112185e-06,4.109127530682599e-06,9606.ENSP00000346196,0
9606.ENSP00000288111,6.067928916309029e-05,4.834085120819509e-05,4.79410846310202e-05,9606.ENSP00000346196,0
9606.ENSP00000216254,0.000359432247933,0.0002481393166817,0.0002452055341564,9606.ENSP00000346196,0
9606.ENSP00000387262,0.0002491809136699,0.0001777863217284,0.0001760186714818,9606.ENSP00000346196,0
9606.ENSP00000368318,3.6801808164455e-05,3.2985088182613254e-05,3.286949504399672e-05,9606.ENSP00000346196,0
9606.ENSP00000273986,0.0001149109957623,5.2880262956023216e-05,5.1391365559538826e-05,9606.ENSP00000346196,0
9606.ENSP00000264093,0.0003088169032707,0.0001102127207559,0.0001055633620126,9606.ENSP00000346196,0
9606.ENSP00000315118,6.376174133038148e-05,3.763847416848875e-05,3.699121953104623e-05,9606.ENSP00000346196,0
9606.ENSP00000264193,5.461779801407829e-05,5.0748854846460745e-05,5.067078382126056e-05,9606.ENSP00000346196,0
9606.ENSP00000302037,2.7383524866309017e-05,2.205520104325842e-05,2.191477506130468e-05,9606.ENSP00000346196,0
9606.ENSP00000301329,5.637747744913213e-05,5.219008380663581e-05,5.2043062169104815e-05,9606.ENSP00000346196,0
9606.ENSP00000481127,3.329208084323909e-06,3.4198469620605465e-06,3.4234615213790676e-06,9606.ENSP00000346196,0
9606.ENSP00000273968,6.743475296389079e-06,6.193370154505828e-06,6.163520993140992e-06,9606.ENSP00000346196,0
9606.ENSP00000267103,4.0017475839704275e-05,3.640509385149926e-05,3.629332786658779e-05,9606.ENSP00000346196,0
9606.ENSP00000351214,5.393310129875317e-05,3.270761590101756e-05,3.219464997528121e-05,9606.ENSP00000346196,0
9606.ENSP00000263702,3.7321871786843985e-05,3.29900358337909e-05,3.2869527785805985e-05,9606.ENSP00000346196,0
9606.ENSP00000403987,1.8589475985208992e-06,2.0481620595091954e-06,2.0539803244901123e-06,9606.ENSP00000346196,0
9606.ENSP00000406933,1.976553539861925e-05,1.5849480405449867e-05,1.5751009414088912e-05,9606.ENSP00000346196,0
9606.ENSP00000317177,1.75085078808479e-05,1.5799016182427295e-05,1.5749907106510364e-05,9606.ENSP00000346196,0
9606.ENSP00000441065,4.60729279438965e-05,3.520330210449174e-05,3.492783071123995e-05,9606.ENSP00000346196,0
9606.ENSP00000360268,0.0001061228613252,0.0001041108189383,0.0001040777715388,9606.ENSP00000346196,0
9606.ENSP00000288532,5.6031094572972506e-05,3.54602379957214e-05,3.4934302675537765e-05,9606.ENSP00000346196,0
9606.ENSP00000429168,1.6672480342094786e-05,9.0914672910003e-06,8.906065886549186e-06,9606.ENSP00000346196,0
9606.ENSP00000238561,2.673008020792622e-05,1.736369995342102e-05,1.712418088573031e-05,9606.ENSP00000346196,0
9606.ENSP00000386543,1.668540971877519e-05,1.311152573180152e-05,1.3012293493375182e-05,9606.ENSP00000346196,0
9606.ENSP00000317379,5.915574001846835e-05,4.221711787977256e-05,4.177937807980925e-05,9606.ENSP00000346196,0
9606.ENSP00000355741,7.212357741082087e-05,4.786223144037649e-05,4.7261004510801286e-05,9606.ENSP00000346196,0
9606.ENSP00000327070,0.0002704194921534,0.0001823880593292,0.000180138828,9606.ENSP00000346196,1
9606.ENSP00000469981,5.918282113270834e-05,5.5606553360121325e-05,5.546648026211187e-05,9606.ENSP00000346196,0
9606.ENSP00000337358,1.91300696315011e-05,1.4498248674499337e-05,1.4382174413185568e-05,9606.ENSP00000346196,0
9606.ENSP00000370882,0.0001369886449538,7.012845890130848e-05,6.851273792563006e-05,9606.ENSP00000346196,0
9606.ENSP00000354415,3.215600736439228e-05,2.7535783374332823e-05,2.7392679839977063e-05,9606.ENSP00000346196,0
9606.ENSP00000037869,4.009972690255381e-05,2.502804454707075e-05,2.4659142582095228e-05,9606.ENSP00000346196,0
9606.ENSP00000317159,0.000432090164395,0.000165962614119,0.0001596962974872,9606.ENSP00000346196,0
9606.ENSP00000326219,0.0001230589550687,8.72950695338659e-05,8.63003297126852e-05,9606.ENSP00000346196,0
9606.ENSP00000364204,0.0001132370016421,0.0001089986835722,0.0001088737772079,9606.ENSP00000346196,0
9606.ENSP00000235329,0.0001077157139661,0.0001015369780361,0.0001013443834381,9606.ENSP00000346196,0
9606.ENSP00000236980,2.323076842003502e-05,2.062310704786796e-05,2.0543704522424378e-05,9606.ENSP00000346196,0
9606.ENSP00000379047,1.4457034922088496e-05,1.2377008715702686e-05,1.2326011528784877e-05,9606.ENSP00000346196,0
9606.ENSP00000354223,8.53971068863757e-05,2.942012361017987e-05,2.810625846905168e-05,9606.ENSP00000346196,0
9606.ENSP00000396954,2.081224556604866e-05,1.918928865052294e-05,1.9171930034644905e-05,9606.ENSP00000346196,0
9606.ENSP00000258955,2.662034603417851e-06,2.7357464205124415e-06,2.7387643513065996e-06,9606.ENSP00000346196,0
9606.ENSP00000262507,0.0002937727549578,0.000159509218065,0.000156199777848,9606.ENSP00000346196,0
9606.ENSP00000436773,1.0843101335922256e-05,1.1609774446696974e-05,1.163924298452912e-05,9606.ENSP00000346196,0
9606.ENSP00000305138,1.5176985471043736e-05,1.5736713976366445e-05,1.5748302757856436e-05,9606.ENSP00000346196,0
9606.ENSP00000265070,0.0001188949900097,0.0001132135730586,0.000112986388558,9606.ENSP00000346196,0
9606.ENSP00000285083,2.3246495402418077e-05,1.8612012354424223e-05,1.8490520233171992e-05,9606.ENSP00000346196,0
9606.ENSP00000312770,3.2434998047392583e-06,3.418491814954905e-06,3.4234501526952954e-06,9606.ENSP00000346196,0
9606.ENSP00000361993,5.3683055739384145e-05,3.8048889109632e-05,3.766908048419282e-05,9606.ENSP00000346196,0
9606.ENSP00000446252,0.0001860151387518,0.0001630405749892,0.000162299387739,9606.ENSP00000346196,0
9606.ENSP00000417190,2.3914662961033173e-05,2.0622903321054764e-05,2.0543468053801917e-05,9606.ENSP00000346196,0
9606.ENSP00000072869,1.8631120838108473e-05,1.449146839149762e-05,1.4381971595867071e-05,9606.ENSP00000346196,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000346196,0
9606.ENSP00000306887,1.8178003301727585e-05,1.313937536906451e-05,1.3012899216846565e-05,9606.ENSP00000346196,0
9606.ENSP00000402661,3.054135595448315e-05,2.147907616745215e-05,2.1232870494714007e-05,9606.ENSP00000346196,0
9606.ENSP00000478212,7.259622361743823e-05,7.259691483341157e-05,7.258138793986291e-05,9606.ENSP00000346196,0
9606.ENSP00000261434,1.788836198102217e-05,1.3803152796754148e-05,1.3697117537958547e-05,9606.ENSP00000346196,0
9606.ENSP00000006658,5.0353355618426576e-05,3.663729876279831e-05,3.629863203968853e-05,9606.ENSP00000346196,0
9606.ENSP00000369383,4.6096665755612776e-05,2.584530557214748e-05,2.5347271730424836e-05,9606.ENSP00000346196,0
9606.ENSP00000269980,7.234368968056515e-05,5.320666605257429e-05,5.273514398140833e-05,9606.ENSP00000346196,1
9606.ENSP00000313877,4.273270315025002e-05,3.647131234174594e-05,3.629487764555961e-05,9606.ENSP00000346196,1
9606.ENSP00000338034,2.746505015238654e-05,1.670605161052663e-05,1.6439909813925624e-05,9606.ENSP00000346196,0
9606.ENSP00000402038,2.1367704903241247e-05,1.991226599784568e-05,1.9858449377352372e-05,9606.ENSP00000346196,0
9606.ENSP00000263035,5.0723774620564654e-05,3.1979237974155694e-05,3.150922566419467e-05,9606.ENSP00000346196,0
9606.ENSP00000363899,7.338730029005092e-06,6.195470632519573e-06,6.163290890981443e-06,9606.ENSP00000346196,0
9606.ENSP00000371362,1.7181853763759136e-05,1.3788757314614486e-05,1.3696807400265245e-05,9606.ENSP00000346196,0
9606.ENSP00000323678,2.334077362320386e-05,1.8633783838595264e-05,1.8491142327548005e-05,9606.ENSP00000346196,0
